datum_von,datum_bis,jahr,monat,land,handelsart,handelsmenge_mwh,handelsmenge_abs_mwh,ist_gesamt
2021-10-01,2021-11-01,2021,10,Frankreich,Import,-232786.0,232786.0,False
2021-10-01,2021-11-01,2021,10,Gesamt,Nettoexport,2417872.25,2417872.25,True
2021-10-01,2021-11-01,2021,10,Luxemburg,Export,340740.0,340740.0,False
2021-10-01,2021-11-01,2021,10,Luxemburg,Import,0.0,0.0,False
2021-10-01,2021-11-01,2021,10,Niederlande,Export,606808.0,606808.0,False
2021-10-01,2021-11-01,2021,10,Niederlande,Import,-199803.0,199803.0,False
2021-10-01,2021-11-01,2021,10,Norwegen,Export,143376.0,143376.0,False
2021-10-01,2021-11-01,2021,10,Norwegen,Import,-338651.0,338651.0,False
2021-10-01,2021-11-01,2021,10,Oesterreich,Export,2555289.0,2555289.0,False
2021-10-01,2021-11-01,2021,10,Oesterreich,Import,-16049.0,16049.0,False
2021-10-01,2021-11-01,2021,10,Polen,Export,50473.0,50473.0,False
2021-10-01,2021-11-01,2021,10,Polen,Import,-518531.0,518531.0,False
2021-10-01,2021-11-01,2021,10,Schweden,Export,1140.0,1140.0,False
2021-10-01,2021-11-01,2021,10,Schweden,Import,-310595.0,310595.0,False
2021-10-01,2021-11-01,2021,10,Schweiz,Export,718559.0,718559.0,False
2021-10-01,2021-11-01,2021,10,Schweiz,Import,-86462.0,86462.0,False
2021-10-01,2021-11-01,2021,10,Tschechien,Export,300560.0,300560.0,False
2021-10-01,2021-11-01,2021,10,Tschechien,Import,-583492.0,583492.0,False
2021-11-01,2021-12-01,2021,11,Belgien,Export,363869.75,363869.75,False
2021-11-01,2021-12-01,2021,11,Belgien,Import,-214385.5,214385.5,False
2021-11-01,2021-12-01,2021,11,Daenemark,Export,111788.0,111788.0,False
2021-11-01,2021-12-01,2021,11,Daenemark,Import,-1520445.0,1520445.0,False
2021-11-01,2021-12-01,2021,11,Frankreich,Export,1889736.0,1889736.0,False
2021-11-01,2021-12-01,2021,11,Frankreich,Import,-103671.0,103671.0,False
2021-11-01,2021-12-01,2021,11,Gesamt,Nettoexport,2481551.25,2481551.25,True
2021-11-01,2021-12-01,2021,11,Luxemburg,Export,358337.0,358337.0,False
2021-11-01,2021-12-01,2021,11,Luxemburg,Import,0.0,0.0,False
2021-11-01,2021-12-01,2021,11,Niederlande,Export,513486.0,513486.0,False
2021-11-01,2021-12-01,2021,11,Niederlande,Import,-306121.0,306121.0,False
2021-11-01,2021-12-01,2021,11,Norwegen,Export,66750.0,66750.0,False
2021-11-01,2021-12-01,2021,11,Norwegen,Import,-401360.0,401360.0,False
2021-11-01,2021-12-01,2021,11,Oesterreich,Export,2183678.0,2183678.0,False
2021-11-01,2021-12-01,2021,11,Oesterreich,Import,-20947.0,20947.0,False
2021-11-01,2021-12-01,2021,11,Polen,Export,10915.0,10915.0,False
2021-11-01,2021-12-01,2021,11,Polen,Import,-513598.0,513598.0,False
2021-11-01,2021-12-01,2021,11,Schweden,Export,4576.0,4576.0,False
2021-11-01,2021-12-01,2021,11,Schweden,Import,-352668.0,352668.0,False
2021-11-01,2021-12-01,2021,11,Schweiz,Export,729465.0,729465.0,False
2021-11-01,2021-12-01,2021,11,Schweiz,Import,-123460.0,123460.0,False
2021-11-01,2021-12-01,2021,11,Tschechien,Export,309182.0,309182.0,False
2021-11-01,2021-12-01,2021,11,Tschechien,Import,-503576.0,503576.0,False
2021-12-01,2022-01-01,2021,12,Belgien,Export,441803.5,441803.5,False
2021-12-01,2022-01-01,2021,12,Belgien,Import,-186493.0,186493.0,False
2021-12-01,2022-01-01,2021,12,Daenemark,Export,349780.0,349780.0,False
2021-12-01,2022-01-01,2021,12,Daenemark,Import,-1289652.0,1289652.0,False
2021-12-01,2022-01-01,2021,12,Frankreich,Export,1895084.0,1895084.0,False
2021-12-01,2022-01-01,2021,12,Frankreich,Import,-131871.0,131871.0,False
2021-12-01,2022-01-01,2021,12,Gesamt,Nettoexport,3733998.0,3733998.0,True
2021-12-01,2022-01-01,2021,12,Luxemburg,Export,349281.0,349281.0,False
2021-12-01,2022-01-01,2021,12,Luxemburg,Import,0.0,0.0,False
2021-12-01,2022-01-01,2021,12,Niederlande,Export,572110.0,572110.0,False
2021-12-01,2022-01-01,2021,12,Niederlande,Import,-337205.0,337205.0,False
2021-12-01,2022-01-01,2021,12,Norwegen,Export,264674.0,264674.0,False
2021-12-01,2022-01-01,2021,12,Norwegen,Import,-362224.0,362224.0,False
2021-12-01,2022-01-01,2021,12,Oesterreich,Export,2192616.0,2192616.0,False
2021-12-01,2022-01-01,2021,12,Oesterreich,Import,-31616.0,31616.0,False
2021-12-01,2022-01-01,2021,12,Polen,Export,121518.0,121518.0,False
2021-12-01,2022-01-01,2021,12,Polen,Import,-304982.0,304982.0,False
2021-12-01,2022-01-01,2021,12,Schweden,Export,23989.0,23989.0,False
2021-12-01,2022-01-01,2021,12,Schweden,Import,-219976.0,219976.0,False
2021-12-01,2022-01-01,2021,12,Schweiz,Export,613787.0,613787.0,False
2021-12-01,2022-01-01,2021,12,Schweiz,Import,-135333.0,135333.0,False
2021-12-01,2022-01-01,2021,12,Tschechien,Export,335287.0,335287.0,False
2021-12-01,2022-01-01,2021,12,Tschechien,Import,-427634.0,427634.0,False
2022-01-01,2022-02-01,2022,1,Belgien,Export,411917.5,411917.5,False
2022-01-01,2022-02-01,2022,1,Belgien,Import,-177598.5,177598.5,False
2022-01-01,2022-02-01,2022,1,Daenemark,Export,207676.0,207676.0,False
2022-01-01,2022-02-01,2022,1,Daenemark,Import,-1026360.0,1026360.0,False
2022-01-01,2022-02-01,2022,1,Frankreich,Export,2077933.0,2077933.0,False
2022-01-01,2022-02-01,2022,1,Frankreich,Import,-98550.0,98550.0,False
2022-01-01,2022-02-01,2022,1,Gesamt,Nettoexport,4049471.0,4049471.0,True
2022-01-01,2022-02-01,2022,1,Luxemburg,Export,368297.0,368297.0,False
2022-01-01,2022-02-01,2022,1,Luxemburg,Import,0.0,0.0,False
2022-01-01,2022-02-01,2022,1,Niederlande,Export,597693.0,597693.0,False
2022-01-01,2022-02-01,2022,1,Niederlande,Import,-321884.0,321884.0,False
2022-01-01,2022-02-01,2022,1,Norwegen,Export,243383.0,243383.0,False
2022-01-01,2022-02-01,2022,1,Norwegen,Import,-523887.0,523887.0,False
2022-01-01,2022-02-01,2022,1,Oesterreich,Export,2223161.0,2223161.0,False
2022-01-01,2022-02-01,2022,1,Oesterreich,Import,-38043.0,38043.0,False
2022-01-01,2022-02-01,2022,1,Polen,Export,83429.0,83429.0,False
2022-01-01,2022-02-01,2022,1,Polen,Import,-323932.0,323932.0,False
2022-01-01,2022-02-01,2022,1,Schweden,Export,7373.0,7373.0,False
2022-01-01,2022-02-01,2022,1,Schweden,Import,-297073.0,297073.0,False
2022-01-01,2022-02-01,2022,1,Schweiz,Export,636232.0,636232.0,False
2022-01-01,2022-02-01,2022,1,Schweiz,Import,-136983.0,136983.0,False
2022-01-01,2022-02-01,2022,1,Tschechien,Export,528068.0,528068.0,False
2022-01-01,2022-02-01,2022,1,Tschechien,Import,-391381.0,391381.0,False
2022-02-01,2022-03-01,2022,2,Belgien,Export,544351.25,544351.25,False
2022-02-01,2022-03-01,2022,2,Belgien,Import,-83644.75,83644.75,False
2022-02-01,2022-03-01,2022,2,Daenemark,Export,270626.0,270626.0,False
2022-02-01,2022-03-01,2022,2,Daenemark,Import,-1176359.0,1176359.0,False
2022-02-01,2022-03-01,2022,2,Frankreich,Export,1957840.0,1957840.0,False
2022-02-01,2022-03-01,2022,2,Frankreich,Import,-26196.0,26196.0,False
2022-02-01,2022-03-01,2022,2,Gesamt,Nettoexport,5565287.5,5565287.5,True
2022-02-01,2022-03-01,2022,2,Luxemburg,Export,317831.0,317831.0,False
2022-02-01,2022-03-01,2022,2,Luxemburg,Import,0.0,0.0,False
2022-02-01,2022-03-01,2022,2,Niederlande,Export,624782.0,624782.0,False
2022-02-01,2022-03-01,2022,2,Niederlande,Import,-76772.0,76772.0,False
2022-02-01,2022-03-01,2022,2,Norwegen,Export,293896.0,293896.0,False
2022-02-01,2022-03-01,2022,2,Norwegen,Import,-260722.0,260722.0,False
2022-02-01,2022-03-01,2022,2,Oesterreich,Export,2734185.0,2734185.0,False
2022-02-01,2022-03-01,2022,2,Oesterreich,Import,-550.0,550.0,False
2022-02-01,2022-03-01,2022,2,Polen,Export,41281.0,41281.0,False
2022-02-01,2022-03-01,2022,2,Polen,Import,-158386.0,158386.0,False
2022-02-01,2022-03-01,2022,2,Schweden,Export,14977.0,14977.0,False
2022-02-01,2022-03-01,2022,2,Schweden,Import,-246484.0,246484.0,False
2022-02-01,2022-03-01,2022,2,Schweiz,Export,564206.0,564206.0,False
2022-02-01,2022-03-01,2022,2,Schweiz,Import,-243830.0,243830.0,False
2022-02-01,2022-03-01,2022,2,Tschechien,Export,622647.0,622647.0,False
2022-02-01,2022-03-01,2022,2,Tschechien,Import,-148391.0,148391.0,False
2022-03-01,2022-04-01,2022,3,Belgien,Export,420434.5,420434.5,False
2022-03-01,2022-04-01,2022,3,Belgien,Import,-195918.75,195918.75,False
2022-03-01,2022-04-01,2022,3,Daenemark,Export,205364.0,205364.0,False
2022-03-01,2022-04-01,2022,3,Daenemark,Import,-1732960.0,1732960.0,False
2022-03-01,2022-04-01,2022,3,Frankreich,Export,2247106.0,2247106.0,False
2022-03-01,2022-04-01,2022,3,Frankreich,Import,-79334.0,79334.0,False
2022-03-01,2022-04-01,2022,3,Gesamt,Nettoexport,2859390.75,2859390.75,True
2022-03-01,2022-04-01,2022,3,Luxemburg,Export,355027.0,355027.0,False
2022-03-01,2022-04-01,2022,3,Luxemburg,Import,0.0,0.0,False
2022-03-01,2022-04-01,2022,3,Niederlande,Export,567322.0,567322.0,False
2022-03-01,2022-04-01,2022,3,Niederlande,Import,-308784.0,308784.0,False
2022-03-01,2022-04-01,2022,3,Norwegen,Export,161722.0,161722.0,False
2022-03-01,2022-04-01,2022,3,Norwegen,Import,-685797.0,685797.0,False
2022-03-01,2022-04-01,2022,3,Oesterreich,Export,1904520.0,1904520.0,False
2022-03-01,2022-04-01,2022,3,Oesterreich,Import,-28970.0,28970.0,False
2022-03-01,2022-04-01,2022,3,Polen,Export,49138.0,49138.0,False
2022-03-01,2022-04-01,2022,3,Polen,Import,-435020.0,435020.0,False
2022-03-01,2022-04-01,2022,3,Schweden,Export,4387.0,4387.0,False
2022-03-01,2022-04-01,2022,3,Schweden,Import,-383500.0,383500.0,False
2022-03-01,2022-04-01,2022,3,Schweiz,Export,928680.0,928680.0,False
2022-03-01,2022-04-01,2022,3,Schweiz,Import,-103157.0,103157.0,False
2022-03-01,2022-04-01,2022,3,Tschechien,Export,431500.0,431500.0,False
2022-03-01,2022-04-01,2022,3,Tschechien,Import,-462369.0,462369.0,False
2022-04-01,2022-05-01,2022,4,Belgien,Export,281600.75,281600.75,False
2022-04-01,2022-05-01,2022,4,Belgien,Import,-250958.25,250958.25,False
2022-04-01,2022-05-01,2022,4,Daenemark,Export,516272.0,516272.0,False
2022-04-01,2022-05-01,2022,4,Daenemark,Import,-921249.0,921249.0,False
2022-04-01,2022-05-01,2022,4,Frankreich,Export,1338482.0,1338482.0,False
2022-04-01,2022-05-01,2022,4,Frankreich,Import,-273534.0,273534.0,False
2022-04-01,2022-05-01,2022,4,Gesamt,Nettoexport,3096928.5,3096928.5,True
2022-04-01,2022-05-01,2022,4,Luxemburg,Export,306739.0,306739.0,False
2022-04-01,2022-05-01,2022,4,Luxemburg,Import,0.0,0.0,False
2022-04-01,2022-05-01,2022,4,Niederlande,Export,601471.0,601471.0,False
2022-04-01,2022-05-01,2022,4,Niederlande,Import,-337930.0,337930.0,False
2022-04-01,2022-05-01,2022,4,Norwegen,Export,329106.0,329106.0,False
2022-04-01,2022-05-01,2022,4,Norwegen,Import,-362358.0,362358.0,False
2022-04-01,2022-05-01,2022,4,Oesterreich,Export,1405005.0,1405005.0,False
2022-04-01,2022-05-01,2022,4,Oesterreich,Import,-104510.0,104510.0,False
2022-04-01,2022-05-01,2022,4,Polen,Export,106140.0,106140.0,False
2022-04-01,2022-05-01,2022,4,Polen,Import,-413848.0,413848.0,False
2022-04-01,2022-05-01,2022,4,Schweden,Export,13944.0,13944.0,False
2022-04-01,2022-05-01,2022,4,Schweden,Import,-237187.0,237187.0,False
2022-04-01,2022-05-01,2022,4,Schweiz,Export,690844.0,690844.0,False
2022-04-01,2022-05-01,2022,4,Schweiz,Import,-112154.0,112154.0,False
2022-04-01,2022-05-01,2022,4,Tschechien,Export,840301.0,840301.0,False
2022-04-01,2022-05-01,2022,4,Tschechien,Import,-319248.0,319248.0,False
2022-05-01,2022-06-01,2022,5,Belgien,Export,176028.75,176028.75,False
2022-05-01,2022-06-01,2022,5,Belgien,Import,-245732.25,245732.25,False
2022-05-01,2022-06-01,2022,5,Daenemark,Export,267221.0,267221.0,False
2022-05-01,2022-06-01,2022,5,Daenemark,Import,-1168984.0,1168984.0,False
2022-05-01,2022-06-01,2022,5,Frankreich,Export,698097.0,698097.0,False
2022-05-01,2022-06-01,2022,5,Frankreich,Import,-493500.0,493500.0,False
2022-05-01,2022-06-01,2022,5,Gesamt,Nettoexport,247632.5,247632.5,True
2022-05-01,2022-06-01,2022,5,Luxemburg,Export,317116.0,317116.0,False
2022-05-01,2022-06-01,2022,5,Luxemburg,Import,0.0,0.0,False
2022-05-01,2022-06-01,2022,5,Niederlande,Export,462674.0,462674.0,False
2022-05-01,2022-06-01,2022,5,Niederlande,Import,-593985.0,593985.0,False
2022-05-01,2022-06-01,2022,5,Norwegen,Export,131051.0,131051.0,False
2022-05-01,2022-06-01,2022,5,Norwegen,Import,-516506.0,516506.0,False
2022-05-01,2022-06-01,2022,5,Oesterreich,Export,1122955.0,1122955.0,False
2022-05-01,2022-06-01,2022,5,Oesterreich,Import,-99956.0,99956.0,False
2022-05-01,2022-06-01,2022,5,Polen,Export,138509.0,138509.0,False
2022-05-01,2022-06-01,2022,5,Polen,Import,-363115.0,363115.0,False
2022-05-01,2022-06-01,2022,5,Schweden,Export,10509.0,10509.0,False
2022-05-01,2022-06-01,2022,5,Schweden,Import,-268387.0,268387.0,False
2022-05-01,2022-06-01,2022,5,Schweiz,Export,570918.0,570918.0,False
2022-05-01,2022-06-01,2022,5,Schweiz,Import,-260777.0,260777.0,False
2022-05-01,2022-06-01,2022,5,Tschechien,Export,754268.0,754268.0,False
2022-05-01,2022-06-01,2022,5,Tschechien,Import,-390772.0,390772.0,False
2022-06-01,2022-07-01,2022,6,Belgien,Export,343804.0,343804.0,False
2022-06-01,2022-07-01,2022,6,Belgien,Import,-267767.0,267767.0,False
2022-06-01,2022-07-01,2022,6,Daenemark,Export,313896.0,313896.0,False
2022-06-01,2022-07-01,2022,6,Daenemark,Import,-1124689.0,1124689.0,False
2022-06-01,2022-07-01,2022,6,Frankreich,Export,882346.0,882346.0,False
2022-06-01,2022-07-01,2022,6,Frankreich,Import,-214437.0,214437.0,False
2022-06-01,2022-07-01,2022,6,Gesamt,Nettoexport,301619.0,301619.0,True
2022-06-01,2022-07-01,2022,6,Luxemburg,Export,307205.0,307205.0,False
2022-06-01,2022-07-01,2022,6,Luxemburg,Import,0.0,0.0,False
2022-06-01,2022-07-01,2022,6,Niederlande,Export,387899.0,387899.0,False
2022-06-01,2022-07-01,2022,6,Niederlande,Import,-948727.0,948727.0,False
2022-06-01,2022-07-01,2022,6,Norwegen,Export,61951.0,61951.0,False
2022-06-01,2022-07-01,2022,6,Norwegen,Import,-726351.0,726351.0,False
2022-06-01,2022-07-01,2022,6,Oesterreich,Export,877039.0,877039.0,False
2022-06-01,2022-07-01,2022,6,Oesterreich,Import,-74220.0,74220.0,False
2022-06-01,2022-07-01,2022,6,Polen,Export,210671.0,210671.0,False
2022-06-01,2022-07-01,2022,6,Polen,Import,-266331.0,266331.0,False
2022-06-01,2022-07-01,2022,6,Schweden,Export,2548.0,2548.0,False
2022-06-01,2022-07-01,2022,6,Schweden,Import,-204690.0,204690.0,False
2022-06-01,2022-07-01,2022,6,Schweiz,Export,874901.0,874901.0,False
2022-06-01,2022-07-01,2022,6,Schweiz,Import,-110519.0,110519.0,False
2022-06-01,2022-07-01,2022,6,Tschechien,Export,281561.0,281561.0,False
2022-06-01,2022-07-01,2022,6,Tschechien,Import,-304471.0,304471.0,False
2022-07-01,2022-08-01,2022,7,Belgien,Export,413448.5,413448.5,False
2022-07-01,2022-08-01,2022,7,Belgien,Import,-325094.5,325094.5,False
2022-07-01,2022-08-01,2022,7,Daenemark,Export,150369.0,150369.0,False
2022-07-01,2022-08-01,2022,7,Daenemark,Import,-1772982.0,1772982.0,False
2022-07-01,2022-08-01,2022,7,Frankreich,Export,1477872.0,1477872.0,False
2022-07-01,2022-08-01,2022,7,Frankreich,Import,-30045.0,30045.0,False
2022-07-01,2022-08-01,2022,7,Gesamt,Nettoexport,1006985.0,1006985.0,True
2022-07-01,2022-08-01,2022,7,Luxemburg,Export,319028.0,319028.0,False
2022-07-01,2022-08-01,2022,7,Luxemburg,Import,0.0,0.0,False
2022-07-01,2022-08-01,2022,7,Niederlande,Export,435176.0,435176.0,False
2022-07-01,2022-08-01,2022,7,Niederlande,Import,-502926.0,502926.0,False
2022-07-01,2022-08-01,2022,7,Norwegen,Export,81420.0,81420.0,False
2022-07-01,2022-08-01,2022,7,Norwegen,Import,-567177.0,567177.0,False
2022-07-01,2022-08-01,2022,7,Oesterreich,Export,947042.0,947042.0,False
2022-07-01,2022-08-01,2022,7,Oesterreich,Import,-47421.0,47421.0,False
2022-07-01,2022-08-01,2022,7,Polen,Export,208596.0,208596.0,False
2022-07-01,2022-08-01,2022,7,Polen,Import,-247545.0,247545.0,False
2022-07-01,2022-08-01,2022,7,Schweden,Export,525.0,525.0,False
2022-07-01,2022-08-01,2022,7,Schweden,Import,-334801.0,334801.0,False
2022-07-01,2022-08-01,2022,7,Schweiz,Export,934933.0,934933.0,False
2022-07-01,2022-08-01,2022,7,Schweiz,Import,-68637.0,68637.0,False
2022-07-01,2022-08-01,2022,7,Tschechien,Export,248507.0,248507.0,False
2022-07-01,2022-08-01,2022,7,Tschechien,Import,-313303.0,313303.0,False
2022-08-01,2022-09-01,2022,8,Belgien,Export,230129.75,230129.75,False
2022-08-01,2022-09-01,2022,8,Belgien,Import,-438939.0,438939.0,False
2022-08-01,2022-09-01,2022,8,Daenemark,Export,188429.0,188429.0,False
2022-08-01,2022-09-01,2022,8,Daenemark,Import,-1013838.0,1013838.0,False
2022-08-01,2022-09-01,2022,8,Frankreich,Export,1163957.0,1163957.0,False
2022-08-01,2022-09-01,2022,8,Frankreich,Import,-260708.0,260708.0,False
2022-08-01,2022-09-01,2022,8,Gesamt,Nettoexport,275669.75,275669.75,True
2022-08-01,2022-09-01,2022,8,Luxemburg,Export,311751.0,311751.0,False
2022-08-01,2022-09-01,2022,8,Luxemburg,Import,0.0,0.0,False
2022-08-01,2022-09-01,2022,8,Niederlande,Export,355714.0,355714.0,False
2022-08-01,2022-09-01,2022,8,Niederlande,Import,-642290.0,642290.0,False
2022-08-01,2022-09-01,2022,8,Norwegen,Export,83888.0,83888.0,False
2022-08-01,2022-09-01,2022,8,Norwegen,Import,-451369.0,451369.0,False
2022-08-01,2022-09-01,2022,8,Oesterreich,Export,789866.0,789866.0,False
2022-08-01,2022-09-01,2022,8,Oesterreich,Import,-84356.0,84356.0,False
2022-08-01,2022-09-01,2022,8,Polen,Export,129312.0,129312.0,False
2022-08-01,2022-09-01,2022,8,Polen,Import,-253419.0,253419.0,False
2022-08-01,2022-09-01,2022,8,Schweden,Export,0.0,0.0,False
2022-08-01,2022-09-01,2022,8,Schweden,Import,-331086.0,331086.0,False
2022-08-01,2022-09-01,2022,8,Schweiz,Export,816439.0,816439.0,False
2022-08-01,2022-09-01,2022,8,Schweiz,Import,-182186.0,182186.0,False
2022-08-01,2022-09-01,2022,8,Tschechien,Export,175055.0,175055.0,False
2022-08-01,2022-09-01,2022,8,Tschechien,Import,-310680.0,310680.0,False
2022-09-01,2022-10-01,2022,9,Belgien,Export,293119.5,293119.5,False
2022-09-01,2022-10-01,2022,9,Belgien,Import,-371847.25,371847.25,False
2022-09-01,2022-10-01,2022,9,Daenemark,Export,480099.0,480099.0,False
2022-09-01,2022-10-01,2022,9,Daenemark,Import,-757606.0,757606.0,False
2022-09-01,2022-10-01,2022,9,Frankreich,Export,1286681.0,1286681.0,False
2022-09-01,2022-10-01,2022,9,Frankreich,Import,-96934.0,96934.0,False
2022-09-01,2022-10-01,2022,9,Gesamt,Nettoexport,1918172.25,1918172.25,True
2022-09-01,2022-10-01,2022,9,Luxemburg,Export,315914.0,315914.0,False
2022-09-01,2022-10-01,2022,9,Luxemburg,Import,0.0,0.0,False
2022-09-01,2022-10-01,2022,9,Niederlande,Export,293390.0,293390.0,False
2022-09-01,2022-10-01,2022,9,Niederlande,Import,-535334.0,535334.0,False
2022-09-01,2022-10-01,2022,9,Norwegen,Export,221545.0,221545.0,False
2022-09-01,2022-10-01,2022,9,Norwegen,Import,-226602.0,226602.0,False
2022-09-01,2022-10-01,2022,9,Oesterreich,Export,856071.0,856071.0,False
2022-09-01,2022-10-01,2022,9,Oesterreich,Import,-67154.0,67154.0,False
2022-09-01,2022-10-01,2022,9,Polen,Export,160638.0,160638.0,False
2022-09-01,2022-10-01,2022,9,Polen,Import,-158222.0,158222.0,False
2022-09-01,2022-10-01,2022,9,Schweden,Export,6289.0,6289.0,False
2022-09-01,2022-10-01,2022,9,Schweden,Import,-284361.0,284361.0,False
2022-09-01,2022-10-01,2022,9,Schweiz,Export,717374.0,717374.0,False
2022-09-01,2022-10-01,2022,9,Schweiz,Import,-128562.0,128562.0,False
2022-09-01,2022-10-01,2022,9,Tschechien,Export,188303.0,188303.0,False
2022-09-01,2022-10-01,2022,9,Tschechien,Import,-274629.0,274629.0,False
2022-10-01,2022-11-01,2022,10,Belgien,Export,323378.25,323378.25,False
2022-10-01,2022-11-01,2022,10,Belgien,Import,-378143.25,378143.25,False
2022-10-01,2022-11-01,2022,10,Daenemark,Export,379527.0,379527.0,False
2022-10-01,2022-11-01,2022,10,Daenemark,Import,-1046856.0,1046856.0,False
2022-10-01,2022-11-01,2022,10,Frankreich,Export,1014192.0,1014192.0,False
2022-10-01,2022-11-01,2022,10,Frankreich,Import,-475889.0,475889.0,False
2022-10-01,2022-11-01,2022,10,Gesamt,Nettoexport,988446.25,988446.25,True
2022-10-01,2022-11-01,2022,10,Luxemburg,Export,322473.0,322473.0,False
2022-10-01,2022-11-01,2022,10,Luxemburg,Import,0.0,0.0,False
2022-10-01,2022-11-01,2022,10,Niederlande,Export,381288.0,381288.0,False
2022-10-01,2022-11-01,2022,10,Niederlande,Import,-893835.0,893835.0,False
2022-10-01,2022-11-01,2022,10,Norwegen,Export,108846.0,108846.0,False
2022-10-01,2022-11-01,2022,10,Norwegen,Import,-481836.0,481836.0,False
2022-10-01,2022-11-01,2022,10,Oesterreich,Export,1237284.0,1237284.0,False
2022-10-01,2022-11-01,2022,10,Oesterreich,Import,-28222.0,28222.0,False
2022-10-01,2022-11-01,2022,10,Polen,Export,320954.0,320954.0,False
2022-10-01,2022-11-01,2022,10,Polen,Import,-71092.0,71092.0,False
2022-10-01,2022-11-01,2022,10,Schweden,Export,5425.0,5425.0,False
2022-10-01,2022-11-01,2022,10,Schweden,Import,-276837.0,276837.0,False
2022-10-01,2022-11-01,2022,10,Schweiz,Export,530894.0,530894.0,False
2022-10-01,2022-11-01,2022,10,Schweiz,Import,-299303.0,299303.0,False
2022-10-01,2022-11-01,2022,10,Tschechien,Export,430522.0,430522.0,False
2022-10-01,2022-11-01,2022,10,Tschechien,Import,-114364.0,114364.0,False
2022-11-01,2022-12-01,2022,11,Belgien,Export,758678.75,758678.75,False
2022-11-01,2022-12-01,2022,11,Belgien,Import,-341010.25,341010.25,False
2022-11-01,2022-12-01,2022,11,Daenemark,Export,174184.0,174184.0,False
2022-11-01,2022-12-01,2022,11,Daenemark,Import,-1527658.0,1527658.0,False
2022-11-01,2022-12-01,2022,11,Frankreich,Export,1482392.0,1482392.0,False
2022-11-01,2022-12-01,2022,11,Frankreich,Import,-114315.0,114315.0,False
2022-11-01,2022-12-01,2022,11,Gesamt,Nettoexport,2752055.5,2752055.5,True
2022-11-01,2022-12-01,2022,11,Luxemburg,Export,314328.0,314328.0,False
2022-11-01,2022-12-01,2022,11,Luxemburg,Import,0.0,0.0,False
2022-11-01,2022-12-01,2022,11,Niederlande,Export,398828.0,398828.0,False
2022-11-01,2022-12-01,2022,11,Niederlande,Import,-509628.0,509628.0,False
2022-11-01,2022-12-01,2022,11,Norwegen,Export,23536.0,23536.0,False
2022-11-01,2022-12-01,2022,11,Norwegen,Import,-582842.0,582842.0,False
2022-11-01,2022-12-01,2022,11,Oesterreich,Export,1546461.0,1546461.0,False
2022-11-01,2022-12-01,2022,11,Oesterreich,Import,-11118.0,11118.0,False
2022-11-01,2022-12-01,2022,11,Polen,Export,396493.0,396493.0,False
2022-11-01,2022-12-01,2022,11,Polen,Import,-66284.0,66284.0,False
2022-11-01,2022-12-01,2022,11,Schweden,Export,4280.0,4280.0,False
2022-11-01,2022-12-01,2022,11,Schweden,Import,-273062.0,273062.0,False
2022-11-01,2022-12-01,2022,11,Schweiz,Export,720682.0,720682.0,False
2022-11-01,2022-12-01,2022,11,Schweiz,Import,-15367.0,15367.0,False
2022-11-01,2022-12-01,2022,11,Tschechien,Export,499373.0,499373.0,False
2022-11-01,2022-12-01,2022,11,Tschechien,Import,-125896.0,125896.0,False
2022-12-01,2023-01-01,2022,12,Belgien,Export,565192.75,565192.75,False
2022-12-01,2023-01-01,2022,12,Belgien,Import,-194710.75,194710.75,False
2022-12-01,2023-01-01,2022,12,Daenemark,Export,746932.0,746932.0,False
2022-12-01,2023-01-01,2022,12,Daenemark,Import,-919312.0,919312.0,False
2022-12-01,2023-01-01,2022,12,Frankreich,Export,2024379.0,2024379.0,False
2022-12-01,2023-01-01,2022,12,Frankreich,Import,-168789.0,168789.0,False
2022-12-01,2023-01-01,2022,12,Gesamt,Nettoexport,3785703.0,3785703.0,True
2022-12-01,2023-01-01,2022,12,Luxemburg,Export,333226.0,333226.0,False
2022-12-01,2023-01-01,2022,12,Luxemburg,Import,0.0,0.0,False
2022-12-01,2023-01-01,2022,12,Niederlande,Export,573958.0,573958.0,False
2022-12-01,2023-01-01,2022,12,Niederlande,Import,-378066.0,378066.0,False
2022-12-01,2023-01-01,2022,12,Norwegen,Export,267606.0,267606.0,False
2022-12-01,2023-01-01,2022,12,Norwegen,Import,-355254.0,355254.0,False
2022-12-01,2023-01-01,2022,12,Oesterreich,Export,1088296.0,1088296.0,False
2022-12-01,2023-01-01,2022,12,Oesterreich,Import,-109964.0,109964.0,False
2022-12-01,2023-01-01,2022,12,Polen,Export,201837.0,201837.0,False
2022-12-01,2023-01-01,2022,12,Polen,Import,-246824.0,246824.0,False
2022-12-01,2023-01-01,2022,12,Schweden,Export,25911.0,25911.0,False
2022-12-01,2023-01-01,2022,12,Schweden,Import,-101400.0,101400.0,False
2022-12-01,2023-01-01,2022,12,Schweiz,Export,731130.0,731130.0,False
2022-12-01,2023-01-01,2022,12,Schweiz,Import,-103156.0,103156.0,False
2022-12-01,2023-01-01,2022,12,Tschechien,Export,185809.0,185809.0,False
2022-12-01,2023-01-01,2022,12,Tschechien,Import,-381098.0,381098.0,False
2023-01-01,2023-02-01,2023,1,Belgien,Export,978846.38,978846.38,False
2023-01-01,2023-02-01,2023,1,Belgien,Import,-341740.4,341740.4,False
2023-01-01,2023-02-01,2023,1,Daenemark,Export,596548.3,596548.3,False
